,geo_precision,count,boundary,lon,lat
5415,4.0,1,CAN,-90.17572321928762,52.02921491847759
5416,4.0,1,CAN,-89.49674756464833,56.86750200215305
5417,4.0,1,CAN,-117.64488976666891,49.45661412899264
5418,4.0,1,CAN,-121.4821038506793,69.74078739473379
5419,4.0,1,CAN,-77.79446569952717,51.07772985541813
5420,4.0,1,CAN,-138.1038097255972,68.39705878104348
5421,4.0,1,CAN,-79.1621884380579,45.960049666381884
5422,4.0,1,CAN,-99.38634294306006,62.052903615992534
5423,2.0,1,USA.29.11_1,-119.1555093937714,38.69334978307138
5424,2.0,1,USA.29.11_1,-119.19206569530775,39.145690581047056
5425,2.0,1,USA.29.11_1,-119.12598671058306,39.389107894758325
5426,2.0,1,USA.29.11_1,-119.10631112623533,39.19560832803629
5427,2.0,1,USA.29.11_1,-119.38883676896532,38.95511498873061
5428,2.0,1,USA.22.1_1,-70.42852252004542,41.72185844825901
5429,2.0,1,USA.22.1_1,-70.04112785466195,41.74432345607002
5430,2.0,1,USA.22.1_1,-70.44014984543833,41.71222818516881
5431,2.0,1,USA.22.1_1,-70.04937939735743,41.71483886717209
5432,2.0,1,USA.22.1_1,-70.65139690818427,41.52764491075057
5433,2.0,1,USA.34.54_1,-77.6453785179441,35.200876906562854
5434,2.0,1,USA.34.54_1,-77.47221037259766,35.40836340472563
5435,2.0,1,USA.29.13_1,-115.77228150347786,38.05971324167095
5436,2.0,1,USA.29.13_1,-116.07724089522044,36.354200940287356
5437,2.0,1,USA.12.5_1,-156.32280750384618,20.859730058999823
5438,2.0,1,USA.22.5_1,-70.9905061974476,42.631336082575324
5439,3.0,1,UGA.10_1,33.35274836067639,0.762634793436945
5440,3.0,1,UGA.3_1,31.34343535581383,2.723547832372998
5441,4.0,1,TZA,30.399508073983178,-4.096430811703964
5442,4.0,1,TZA,38.43906488121305,-8.179879862913664
5443,4.0,1,TZA,34.84999772623429,-7.516231848133781
5444,4.0,1,TZA,33.37083185367485,-9.404446559521332
5445,4.0,1,TZA,37.5250709829366,-6.594378420937248
5446,4.0,1,TZA,30.909506617201785,-4.785561612005326
5447,4.0,1,TZA,34.41154909481293,-4.750293992624482
5448,4.0,1,TZA,36.42368423228324,-7.587527276918148
5449,4.0,1,TZA,37.15481552305638,-3.548957361855459
5450,4.0,1,TZA,33.98296023451068,-4.763149975251687
5451,4.0,1,TZA,39.2925180418796,-7.50946025453948
5452,4.0,1,TZA,35.19940541782906,-6.068564275116996
5453,4.0,1,TZA,35.22712954669723,-10.215396406739032
5454,4.0,1,TZA,36.74802419620241,-4.107265290625915
5455,4.0,1,TZA,31.683689572601114,-1.040807559091339
5456,4.0,1,TZA,32.98028602720477,-6.473316985428481
5457,4.0,1,TZA,32.13305659069015,-3.677574746668896
5458,4.0,1,TZA,31.328908711422248,-7.328632186309907
5459,4.0,1,TZA,34.05240561370489,-8.815644163399055
5460,4.0,1,TZA,32.60274580106518,-3.914791308770176
5461,4.0,1,TZA,37.324115574922104,-7.946853535851959
5462,4.0,1,TZA,33.841311423441354,-3.141486602369
5463,4.0,1,TZA,39.50970546640759,-10.511444787642521
5464,2.0,1,USA.29.11_1,-119.1555093937714,38.69334978307138
5465,2.0,1,USA.29.11_1,-119.19206569530775,39.145690581047056
5466,2.0,1,USA.29.11_1,-119.12598671058306,39.389107894758325
5467,2.0,1,USA.29.11_1,-119.10631112623533,39.19560832803629
5468,2.0,1,USA.29.11_1,-119.38883676896532,38.95511498873061
5469,2.0,1,USA.22.1_1,-70.42852252004542,41.72185844825901
5470,2.0,1,USA.22.1_1,-70.04112785466195,41.74432345607002
5471,2.0,1,USA.22.1_1,-70.44014984543833,41.71222818516881
5472,2.0,1,USA.22.1_1,-70.04937939735743,41.71483886717209
5473,2.0,1,USA.22.1_1,-70.65139690818427,41.52764491075057
5474,2.0,1,USA.34.54_1,-77.6453785179441,35.200876906562854
5475,2.0,1,USA.34.54_1,-77.47221037259766,35.40836340472563
5476,2.0,1,USA.29.13_1,-115.77228150347786,38.05971324167095
5477,2.0,1,USA.29.13_1,-116.07724089522044,36.354200940287356
5478,2.0,1,USA.12.5_1,-156.32280750384618,20.859730058999823
5479,2.0,1,USA.22.5_1,-70.9905061974476,42.631336082575324
5480,3.0,1,UGA.10_1,33.35274836067639,0.762634793436945
5481,3.0,1,UGA.3_1,31.34343535581383,2.723547832372998
5482,4.0,1,TUN,10.43239747090539,33.367726261339534
5483,4.0,1,TUN,10.29498545618156,31.73136889834503
5484,4.0,1,TUN,8.907533766552042,35.321133895998265
5485,4.0,1,TUN,10.432055490548546,36.25644293464602
5486,4.0,1,TUN,10.309772022927072,36.309527116631486
5487,4.0,1,TUN,8.75172474729282,34.74654226938201
5488,4.0,1,TUN,10.039868438165735,31.784838845746712
5489,4.0,1,TUN,10.055695261770307,31.670651500308786
5490,4.0,1,TUN,8.917050552050853,32.848638107751576
5491,4.0,1,TUN,11.464816504377648,32.43679607146271
5492,4.0,1,TUN,10.287717602283886,36.41663422619112
5493,4.0,1,TUN,10.203425364108282,35.81941220938169
5494,4.0,1,TUN,8.868009367291949,32.387336390424515
5495,4.0,1,TUN,10.760846395002874,35.59977897939535
5496,4.0,1,TUN,9.506148243037547,31.56570980013722
5497,4.0,1,TUN,9.680776249102,36.1027099086887
5498,4.0,1,TUN,8.777151150245786,32.572341964328814
5499,4.0,1,TUN,9.64309721735204,30.896790760101446
5500,4.0,1,TUN,7.657220565515038,33.83274899501238
5501,4.0,1,TUN,10.087565524951996,35.11804469345699
5502,4.0,1,TUN,10.677336511094158,35.44857346947662
5503,4.0,1,TUN,9.852930972439317,36.60961109675325
5504,4.0,1,TUN,10.001793699891719,33.48423519174533
5505,1.0,1,,4.7351,12.1288
5506,1.0,1,,6.2849,12.3337
5507,1.0,1,,8.5121,7.7411
5508,1.0,1,,11.3667,8.8833
5509,1.0,1,,6.5569,9.6139
5510,2.0,1,NGA.15.3_1,7.3385554733556,9.263404323361797
5511,2.0,1,NGA.15.3_1,7.353099672235702,9.256026404520185
5512,2.0,1,NGA.5.4_1,10.877813448278076,11.499733685261255
5513,3.0,1,NGA.26_1,9.117472742447887,8.208690728975652
5514,3.0,1,NGA.26_1,8.23263782804706,9.030460213767702
5515,3.0,1,NGA.26_1,7.960360771355113,8.242482744040794
5516,3.0,1,NGA.26_1,7.56471522210648,8.061232306455205
5517,3.0,1,NGA.26_1,8.34917782005571,7.86508167318281
5518,3.0,1,NGA.27_1,5.800995081227459,9.480573809186948
5519,3.0,1,NGA.5_1,9.712612681229048,11.220749001495491
5520,3.0,1,NGA.37_1,6.498647202767476,12.326734158889597
5521,3.0,1,NGA.23_1,6.89801270393812,7.758573695381261
5522,4.0,1,NGA,5.802664900356154,8.395642376427318
5523,4.0,1,NGA,7.050041063108512,9.653336508904063
5524,4.0,1,NGA,8.792629516281488,8.227597105323376
5525,4.0,1,NGA,6.029978561847499,8.964503094191524
5526,4.0,1,NGA,4.603777376470862,8.69177361768674
5527,4.0,1,NGA,10.743328250784499,8.737627776317026
5528,4.0,1,NGA,5.398322866987389,11.911941337366153
5529,4.0,1,NGA,14.07151318678184,11.455226155477222
5530,4.0,1,NGA,8.02638761505102,7.516803130434841
5531,4.0,1,NGA,13.963778280334765,12.289960230231362
5532,4.0,1,NGA,9.572773476640585,9.17083790044455
5533,4.0,1,NGA,8.427932628456826,5.57160507433403
5534,4.0,1,NGA,3.680250094535238,9.050008780793458
5535,4.0,1,NGA,10.362559080313337,10.882969909183487
5536,4.0,1,NGA,8.138166299903917,9.112096643364033
5537,4.0,1,NGA,11.106291076629903,10.73022709763033
5538,4.0,1,NGA,4.202945204088314,12.064870346199008
5539,4.0,1,NGA,7.412650578899248,6.986829019322895
5540,4.0,1,NGA,6.356085497328549,8.901959811101957
5541,4.0,1,NGA,8.083795461069695,9.378676939270132
5542,4.0,1,NGA,13.541848629535389,10.61684041310727
5543,4.0,1,NGA,5.495224661251578,13.098459654686582
5544,4.0,1,NGA,7.041281391579741,5.553890246637103
5545,1.0,4,,12.4833,41.9
5546,1.0,3,,13.3667,38.1167
5547,2.0,1,NGA.15.3_1,7.3385554733556,9.263404323361797
5548,2.0,1,NGA.15.3_1,7.353099672235702,9.256026404520185
5549,2.0,1,NGA.5.4_1,10.877813448278076,11.499733685261255
5550,3.0,1,NGA.26_1,9.117472742447887,8.208690728975652
5551,3.0,1,NGA.26_1,8.23263782804706,9.030460213767702
5552,3.0,1,NGA.26_1,7.960360771355113,8.242482744040794
5553,3.0,1,NGA.26_1,7.56471522210648,8.061232306455205
5554,3.0,1,NGA.26_1,8.34917782005571,7.86508167318281
5555,3.0,1,NGA.27_1,5.800995081227459,9.480573809186948
5556,3.0,1,NGA.5_1,9.712612681229048,11.220749001495491
5557,3.0,1,NGA.37_1,6.498647202767476,12.326734158889597
5558,3.0,1,NGA.23_1,6.89801270393812,7.758573695381261
5559,4.0,1,ITA,12.208383483083974,42.9991615633527
5560,4.0,1,ITA,11.786638392876245,43.08465073964275
5561,4.0,1,ITA,11.283448393222567,46.16306800858018
5562,4.0,1,ITA,12.972618614334817,42.937465721968124
5563,4.0,1,ITA,15.988528662071428,39.76222480816803
5564,4.0,1,ITA,16.215995344346567,40.77603138295753
5565,4.0,1,ITA,10.487924182507928,44.22766594016223
5566,4.0,1,ITA,13.942442751946153,37.33258052686681
5567,4.0,1,ITA,16.30230499676587,40.54795840746031
5568,4.0,1,ITA,7.376488267540823,45.81780652957508
5569,4.0,1,ITA,14.454530672039766,37.092718322134175
5570,4.0,1,ITA,8.943455729536005,44.97269796490327
5571,4.0,1,ITA,12.611815243031938,43.39375665582046
5572,4.0,1,ITA,11.692646494482684,45.81167005916938
5573,4.0,1,ITA,11.894896747411861,44.175079999692485
5574,4.0,1,ITA,12.315910492958647,42.78519029732467
5575,4.0,1,ITA,8.055109974733133,44.636193012007816
5576,4.0,1,ITA,11.317400306152305,44.400859870230825
5577,4.0,1,ITA,12.194367947154426,42.52597606246549
5578,4.0,1,ITA,10.772766601604001,43.40412416114583
5579,4.0,1,ITA,8.618413081086738,45.948318468751324
5580,4.0,1,ITA,15.78622452523542,40.75036721640395
5581,1.0,6,,-51.0333,-21.15
5582,1.0,3,,-46.6167,-23.5333
5583,1.0,1,,-47.0833,-22.9
5584,1.0,1,,-47.8642,-22.9503
5585,1.0,1,,-52.2667,-27.8333
5586,2.0,1,NGA.15.3_1,7.3385554733556,9.263404323361797
5587,2.0,1,NGA.15.3_1,7.353099672235702,9.256026404520185
5588,2.0,1,NGA.5.4_1,10.877813448278076,11.499733685261255
5589,3.0,1,BRA.5_1,-43.393343978992064,-13.679341755703911
5590,3.0,1,BRA.5_1,-41.25472833809226,-10.729578754103931
5591,3.0,1,BRA.5_1,-43.80031805004651,-12.680876892234355
5592,3.0,1,BRA.5_1,-39.165712123775,-9.035758561084624
5593,4.0,1,BRA,-49.76817121277777,-27.48864428684495
5594,4.0,1,BRA,-63.021010485476836,0.52134392271784
5595,4.0,1,BRA,-43.92010676929457,-2.713419950928802
5596,4.0,1,BRA,-53.92707266366452,-8.79758048018342
5597,4.0,1,BRA,-53.20170903418372,-22.08662028446207
5598,4.0,1,BRA,-54.734165485470406,-10.488643991787818
5599,4.0,1,BRA,-56.091648472008735,-12.759308566599728
5600,4.0,1,BRA,-51.73537924410198,-6.817965900204126
5601,4.0,1,BRA,-54.41171856428327,-2.399397396833706
5602,4.0,1,BRA,-52.55889092103574,-16.121879016443526
5603,4.0,1,BRA,-40.586268385528896,-14.47982739900879
5604,4.0,1,BRA,-46.01662835966579,-5.86314557213511
