,geo_precision,count,boundary,lon,lat
502,2,1,USA.40.2_1,-71.4559,41.6604
503,2,1,USA.40.4_1,-71.3976,41.8262
501,2,1,USA.40.5_1,-71.6417,41.3832
557,3,13,USA.41_1,-80.9066,33.8191
372,2,1,USA.41.2_1,-81.9548,33.5214
364,2,2,USA.41.23_1,-82.394,34.8526
383,2,18,USA.41.36_1,-81.6165,34.3001
400,2,1,USA.41.40_1,-80.7054,34.0165
397,2,3,USA.41.7_1,-80.7948,32.1335
399,2,1,USA.41.7_1,-80.7526,32.2163
535,3,1,USA.42_1,-99.4632,44.2853
172,2,1,USA.42.17_1,-97.9881,43.5478
194,2,2,USA.42.49_1,-96.7587,43.6666
149,2,1,USA.42.51_1,-103.231,44.0805
549,3,5,USA.43_1,-86.7489,35.7449
312,2,1,USA.43.19_1,-86.7844,36.1659
305,2,1,USA.43.50_1,-87.3347,35.2423
306,2,2,USA.43.50_1,-87.3158,35.2579
314,2,1,USA.43.75_1,-86.4088,35.8525
315,2,1,USA.43.75_1,-86.3903,35.8456
316,2,1,USA.43.75_1,-86.3853,35.8562
537,3,76,USA.44_1,-97.6475,31.106
204,2,11,USA.44.101_1,-95.4002,29.8336
205,2,32,USA.44.101_1,-95.3633,29.7633
206,2,1,USA.44.101_1,-95.3572,29.7616
207,2,1,USA.44.101_1,-95.3551,29.7882
208,2,2,USA.44.101_1,-95.3541,29.6463
210,2,1,USA.44.101_1,-95.2017,29.9804
211,2,2,USA.44.101_1,-94.9774,29.7355
171,2,6,USA.44.105_1,-98.0336,30.0502
173,2,18,USA.44.105_1,-97.9414,29.8833
201,2,1,USA.44.107_1,-95.758,32.209
167,2,2,USA.44.108_1,-98.3181,26.2584
169,2,1,USA.44.108_1,-98.1633,26.3017
182,2,1,USA.44.11_1,-97.4461,29.9597
152,2,2,USA.44.110_1,-102.35,33.6001
223,2,1,USA.44.123_1,-93.9288,29.8988
174,2,2,USA.44.128_1,-97.9008,28.885
175,2,1,USA.44.137_1,-97.8561,27.5159
159,2,1,USA.44.139_1,-99.3545,28.0411
165,2,1,USA.44.142_1,-98.4375,31.1132
213,2,1,USA.44.146_1,-94.8085,30.3252
197,2,1,USA.44.147_1,-96.4828,31.6596
161,2,1,USA.44.15_1,-98.5761,29.507
162,2,3,USA.44.15_1,-98.517,29.4502
163,2,14,USA.44.15_1,-98.4936,29.4241
164,2,1,USA.44.15_1,-98.485,29.4363
166,2,1,USA.44.15_1,-98.4089,29.5036
153,2,2,USA.44.152_1,-101.855,33.5779
184,2,1,USA.44.161_1,-97.1836,31.5502
203,2,2,USA.44.170_1,-95.4669,30.3169
221,2,1,USA.44.19_1,-94.0477,33.4251
209,2,1,USA.44.20_1,-95.3252,29.5869
185,2,1,USA.44.205_1,-97.15,27.9095
220,2,1,USA.44.210_1,-94.1502,31.8002
183,2,1,USA.44.220_1,-97.3208,32.7254
188,2,2,USA.44.220_1,-97.1081,32.7357
157,2,1,USA.44.221_1,-99.7331,32.4487
177,2,1,USA.44.227_1,-97.7242,30.3263
218,2,1,USA.44.229_1,-94.3813,30.6677
170,2,1,USA.44.24_1,-98.1442,27.227
160,2,1,USA.44.243_1,-98.717,33.9668
176,2,1,USA.44.246_1,-97.8203,30.5052
179,2,1,USA.44.246_1,-97.6003,30.6502
189,2,2,USA.44.4_1,-97.0544,28.0206
178,2,1,USA.44.50_1,-97.7091,31.2548
191,2,7,USA.44.57_1,-96.8067,32.7831
192,2,1,USA.44.57_1,-96.7919,32.8335
193,2,1,USA.44.57_1,-96.7836,32.7668
196,2,4,USA.44.57_1,-96.6228,32.7287
187,2,1,USA.44.61_1,-97.1331,33.2148
190,2,6,USA.44.61_1,-96.9942,33.0462
158,2,1,USA.44.64_1,-99.5687,28.5733
151,2,4,USA.44.68_1,-102.368,31.8457
138,2,11,USA.44.70_1,-106.487,31.7587
202,2,1,USA.44.79_1,-95.6377,29.6766
180,2,4,USA.44.89_1,-97.5847,29.4988
528,3,8,USA.45_1,-111.854,40.1135
133,2,2,USA.45.10_1,-109.564,38.5764
115,2,2,USA.45.14_1,-112.691,39.1559
124,2,5,USA.45.18_1,-111.891,40.7608
127,2,1,USA.45.25_1,-111.626,40.1244
122,2,4,USA.45.6_1,-112.001,41.0005
123,2,2,USA.45.6_1,-111.902,41.0322
567,3,12,USA.46_1,-72.7093,44.0407
497,2,1,USA.46.2_1,-73.2426,42.9304
559,3,19,USA.47_1,-78.2057,37.768
430,2,1,USA.47.102_1,-77.2936,38.5223
428,2,2,USA.47.106_1,-77.4603,37.5538
376,2,1,USA.47.17_1,-81.8657,37.3093
417,2,1,USA.47.20_1,-79.0942,37.0785
422,2,4,USA.47.25_1,-78.4767,38.0293
427,2,1,USA.47.27_1,-77.5997,37.3835
424,2,1,USA.47.47_1,-78.2181,39.0834
418,2,3,USA.47.56_1,-78.9331,36.7504
410,2,1,USA.47.79_1,-79.8725,36.6915
445,2,2,USA.47.87_1,-76.2452,36.9088
449,2,1,USA.47.88_1,-75.9519,37.3079
421,2,3,USA.47.93_1,-78.625,38.4851
412,2,1,USA.47.96_1,-79.4942,36.7954
415,2,1,USA.47.96_1,-79.2639,36.8087
524,3,20,USA.48_1,-121.571,47.3917
33,2,2,USA.48.17_1,-122.332,47.6062
34,2,1,USA.48.17_1,-122.311,47.6561
45,2,1,USA.48.17_1,-121.818,47.4665
53,2,1,USA.48.20_1,-121.411,45.7907
39,2,3,USA.48.27_1,-122.118,47.0332
40,2,1,USA.48.27_1,-122.098,47.1393
20,2,1,USA.48.28_1,-122.968,48.5832
46,2,1,USA.48.29_1,-121.785,48.4665
71,2,1,USA.48.3_1,-119.289,46.1757
72,2,1,USA.48.3_1,-119.284,46.2857
48,2,2,USA.48.31_1,-121.718,48.0498
54,2,2,USA.48.31_1,-121.341,47.9406
19,2,1,USA.48.34_1,-123.007,46.804
60,2,1,USA.48.4_1,-120.774,48.1993
65,2,1,USA.48.9_1,-119.734,47.7165
68,2,2,USA.48.9_1,-119.637,47.8115
556,3,3,USA.49_1,-80.9696,38.468
394,2,1,USA.49.10_1,-81.0487,37.9909
404,2,1,USA.49.17_1,-80.3831,39.2834
387,2,1,USA.49.54_1,-81.5012,39.2001
525,3,95,USA.5_1,-119.746,36.17
35,2,3,USA.5.1_1,-122.273,37.8716
36,2,32,USA.5.1_1,-122.271,37.8044
42,2,2,USA.5.1_1,-122.019,37.5958
64,2,1,USA.5.10_1,-119.772,36.7477
12,2,1,USA.5.12_1,-124.39,40.4765
107,2,3,USA.5.13_1,-115.499,32.6789
21,2,2,USA.5.17_1,-122.959,39.4071
23,2,1,USA.5.17_1,-122.784,39.0999
76,2,2,USA.5.19_1,-118.638,34.1578
77,2,1,USA.5.19_1,-118.427,34.2625
78,2,2,USA.5.19_1,-118.36,34.1819
79,2,10,USA.5.19_1,-118.327,34.0983
80,2,12,USA.5.19_1,-118.244,34.0522
81,2,2,USA.5.19_1,-118.24,34.2242
82,2,2,USA.5.19_1,-118.201,34.3667
83,2,2,USA.5.19_1,-118.097,33.9831
24,2,4,USA.5.21_1,-122.734,38.0666
27,2,1,USA.5.21_1,-122.562,37.9746
62,2,2,USA.5.22_1,-119.901,37.5499
67,2,2,USA.5.22_1,-119.665,37.7163
69,2,1,USA.5.22_1,-119.568,37.8499
17,2,1,USA.5.23_1,-123.248,39.7929
58,2,1,USA.5.27_1,-121.239,36.0102
32,2,2,USA.5.28_1,-122.334,38.4832
85,2,4,USA.5.30_1,-117.768,33.7
86,2,1,USA.5.30_1,-117.543,33.75
87,2,1,USA.5.33_1,-117.439,33.9268
106,2,4,USA.5.33_1,-116.051,33.7334
49,2,1,USA.5.34_1,-121.521,38.5191
51,2,6,USA.5.34_1,-121.494,38.5816
55,2,1,USA.5.34_1,-121.318,38.4666
56,2,1,USA.5.34_1,-121.281,38.7071
88,2,3,USA.5.36_1,-117.291,34.5361
89,2,9,USA.5.36_1,-117.29,34.1083
98,2,2,USA.5.36_1,-116.876,34.1256
90,2,30,USA.5.37_1,-117.157,32.7153
91,2,1,USA.5.37_1,-117.113,32.5839
92,2,1,USA.5.37_1,-117.108,32.6931
94,2,1,USA.5.37_1,-117.084,32.6401
95,2,2,USA.5.37_1,-116.988,32.7784
96,2,1,USA.5.37_1,-116.986,32.7809
97,2,1,USA.5.37_1,-116.981,32.7489
99,2,1,USA.5.37_1,-116.777,32.8381
100,2,1,USA.5.37_1,-116.673,33.1092
101,2,1,USA.5.37_1,-116.601,32.7494
103,2,2,USA.5.37_1,-116.375,33.2559
28,2,16,USA.5.38_1,-122.419,37.7749
29,2,2,USA.5.38_1,-122.411,37.8008
31,2,1,USA.5.38_1,-122.369,37.7244
61,2,2,USA.5.40_1,-120.671,35.4894
38,2,1,USA.5.41_1,-122.182,37.4538
63,2,1,USA.5.42_1,-119.821,34.447
66,2,1,USA.5.42_1,-119.682,34.0186
30,2,17,USA.5.45_1,-122.392,40.5865
41,2,3,USA.5.45_1,-122.034,40.7665
37,2,1,USA.5.47_1,-122.191,41.6349
43,2,2,USA.5.48_1,-121.988,38.3566
44,2,2,USA.5.48_1,-121.934,38.2685
22,2,1,USA.5.49_1,-122.852,38.4852
18,2,1,USA.5.53_1,-123.168,40.5832
70,2,2,USA.5.54_1,-119.292,36.3302
75,2,1,USA.5.54_1,-118.801,36.2666
73,2,1,USA.5.56_1,-119.059,34.3542
74,2,2,USA.5.56_1,-118.932,34.1203
52,2,2,USA.5.58_1,-121.423,39.0099
546,3,19,USA.50_1,-89.6385,44.2563
250,2,1,USA.50.22_1,-90.5921,42.6272
245,2,1,USA.50.3_1,-91.7382,45.5061
281,2,2,USA.50.38_1,-87.8001,44.0667
284,2,2,USA.50.40_1,-87.7493,45.0544
272,2,2,USA.50.43_1,-87.9668,43.0006
277,2,1,USA.50.54_1,-87.8558,42.6974
248,2,2,USA.50.65_1,-91.0132,43.7022
249,2,2,USA.50.65_1,-90.8501,43.5833
270,2,1,USA.50.70_1,-88.1084,42.9764
531,3,7,USA.51_1,-107.209,42.7475
147,2,3,USA.51.11_1,-104.82,41.14
130,2,2,USA.51.12_1,-110.955,42.0824
129,2,3,USA.51.21_1,-110.963,41.2683
533,3,15,USA.6_1,-105.327,39.0646
145,2,11,USA.6.17_1,-104.985,39.7392
146,2,3,USA.6.21_1,-104.821,38.8339
144,2,1,USA.6.3_1,-104.988,39.6478
135,2,1,USA.6.34_1,-107.874,37.2994
141,2,1,USA.6.36_1,-105.467,40.6666
134,2,1,USA.6.40_1,-108.551,39.0639
136,2,2,USA.6.50_1,-106.934,39.2
143,2,1,USA.6.63_1,-105.05,40.0503
142,2,1,USA.6.7_1,-105.271,40.015
139,2,1,USA.6.9_1,-106.014,38.5248
566,3,8,USA.7_1,-72.7622,41.5834
498,2,1,USA.7.2_1,-72.9201,41.8129
499,2,5,USA.7.5_1,-72.834,41.4334
563,3,2,USA.8_1,-75.5148,39.3498
454,2,6,USA.8.2_1,-75.7041,39.7309
455,2,2,USA.8.2_1,-75.633,39.7918
456,2,1,USA.8.2_1,-75.598,39.7393
457,2,1,USA.8.3_1,-75.5727,38.5556
561,3,2,USA.9_1,-77.0262,38.8964
431,2,1,USA.9.1_1,-77.0705,38.9307
432,2,1,USA.9.1_1,-77.0364,38.8951
433,2,79,USA.9.1_1,-77.0364,38.8951
434,2,35,USA.9.1_1,-77.0364,38.8951
436,2,3,USA.9.1_1,-77.0164,38.9001
437,2,6,USA.9.1_1,-77.0003,38.889
439,2,3,USA.9.1_1,-76.995,38.8738
440,2,1,USA.9.1_1,-76.9816,38.8912
688,4,54,VEN,-66,8
686,1,17,VEN.11.1_1,-66.9167,10.5
687,1,9,VEN.6.5_1,-61.1333,4.61667
685,1,6,VEN.7.15_1,-68.0039,10.1806
1865,4,22,VNM,107.833333,16.166667
1863,1,1,VNM.17.9_1,107,11
1861,1,5,VNM.25.20_1,106.667,10.75
1862,1,2,VNM.25.20_1,106.667,10.75
1860,1,1,VNM.25.22_1,106.657,10.8197
1858,1,6,VNM.27.14_1,105.85,21.0333
1864,1,1,VNM.32.6_1,109.183,12.25
1859,1,5,VNM.61.7_1,105.917,10.25
1975,1,1,VUT.2.7_1,167.833,-15.3833
0,1,2,WSM.9.4_1,-171.876,-13.9928
1444,4,55,YEM,47.5,15.5
1428,1,3,YEM.13.13_1,43.3333,15.5833
1432,1,6,YEM.13.15_1,43.6058,15.6942
1436,1,2,YEM.14.18_1,44.1467,13.9216
1440,1,4,YEM.14.7_1,44.5021,14.1972
1441,1,2,YEM.15.1_1,44.8819,13.0567
1442,1,4,YEM.15.2_1,45.2667,13.9333
1439,1,3,YEM.15.7_1,44.4333,13.5167
1443,1,6,YEM.16.10_1,45.3486,15.4207
1433,1,1,YEM.18.12_1,43.764,16.9394
1429,1,8,YEM.18.14_1,43.4507,16.796
1438,1,1,YEM.19.16_1,44.2898,15.248
1427,1,1,YEM.21.1_1,43.2448,13.3195
1435,1,1,YEM.21.10_1,44.0653,13.6005
1434,1,1,YEM.21.6_1,44.0209,13.5795
1426,1,1,YEM.5.2_1,43.055,14.637
1423,1,1,YEM.5.5_1,42.9545,14.7978
1424,1,30,YEM.5.5_1,42.9545,14.7978
1425,1,9,YEM.5.5_1,42.9545,14.7978
1431,1,1,YEM.8.3_1,43.5448,15.4701
1430,1,1,YEM.8.6_1,43.5156,15.2388
1437,1,32,YEM.9.9_1,44.2067,15.3547
1070,4,16,ZAF,26,-30
1046,1,2,ZAF.1.2_1,27.424,-32.5708
1044,1,1,ZAF.1.7_1,25.3971,-33.7576
1058,1,2,ZAF.1.8_1,29.5,-31.3333
1055,1,1,ZAF.2.1_1,28.4833,-27.2667
1048,1,6,ZAF.3.1_1,27.8667,-26.2667
1049,1,1,ZAF.3.1_1,28.0267,-26.1821
1050,1,13,ZAF.3.1_1,28.0833,-26.2
1052,1,8,ZAF.3.2_1,28.2294,-25.7069
1053,1,1,ZAF.3.3_1,28.374,-26.5251
1054,1,1,ZAF.3.3_1,28.4249,-26.1382
1064,1,1,ZAF.4.2_1,30.8258,-29.8457
1066,1,1,ZAF.4.2_1,30.9438,-29.997
1067,1,4,ZAF.4.2_1,30.962,-29.7511
1068,1,1,ZAF.4.2_1,30.9732,-29.8915
1069,1,3,ZAF.4.2_1,31.0167,-29.85
1061,1,1,ZAF.4.6_1,30.3587,-29.6362
1065,1,2,ZAF.4.8_1,30.8667,-28.9667
1059,1,3,ZAF.4.9_1,29.8258,-28.7393
1063,1,2,ZAF.5.2_1,30.7187,-23.3025
1057,1,1,ZAF.5.3_1,29.3664,-24.893
1060,1,1,ZAF.5.4_1,30.0958,-23.2016
1062,1,2,ZAF.5.4_1,30.485,-22.9456
1056,1,2,ZAF.5.5_1,28.6045,-23.445
1045,1,2,ZAF.7.1_1,27.2421,-25.6676
1047,1,1,ZAF.7.1_1,27.5667,-25.5833
1051,1,2,ZAF.7.1_1,28.1135,-25.1797
1035,1,2,ZAF.9.3_1,18.3356,-34.0564
1036,1,2,ZAF.9.3_1,18.35,-34.0333
1037,1,1,ZAF.9.3_1,18.4167,-33.9167
1038,1,2,ZAF.9.3_1,18.5298,-33.9946
1039,1,2,ZAF.9.3_1,18.5544,-33.9502
1040,1,1,ZAF.9.3_1,18.6236,-34.0534
1041,1,1,ZAF.9.3_1,18.6299,-33.9346
1042,1,2,ZAF.9.3_1,18.6792,-34.0393
1043,1,1,ZAF.9.4_1,23.0497,-34.0366
1184,4,2,ZMB,30,-15
1183,1,1,ZMB.5.4_1,28.2833,-15.4167
1198,4,11,ZWE,29,-19
1185,1,1,ZWE.1.1_1,28.5,-20.1
1186,1,2,ZWE.10.6_1,29.9667,-20.7333
1191,1,3,ZWE.2.1_1,31.0417,-17.9003
1192,1,30,ZWE.2.1_1,31.0447,-17.8178
1193,1,1,ZWE.2.1_1,31.0447,-17.8178
1194,1,1,ZWE.3.1_1,31.6273,-19.2433
1197,1,1,ZWE.3.2_1,32.8667,-19.8
1189,1,1,ZWE.6.1_1,30.5002,-18.3397
1190,1,1,ZWE.6.1_1,30.6277,-18.1464
1188,1,1,ZWE.6.5_1,30.2,-17.3667
1195,1,2,ZWE.7.1_1,31.654,-19.9217
1196,1,5,ZWE.7.1_1,31.9488,-19.8901
1187,1,1,ZWE.9.1_1,30,-21.8333
